GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0043254	regulation of protein-containing complex assembly	0.000776301233903962	0.000776301233903962	+1	ENSG00000130203,ENSG00000095970,ENSG00000197943,ENSG00000136717,ENSG00000145335,ENSG00000145147,ENSG00000078018,ENSG00000175866,ENSG00000165025,ENSG00000120885,ENSG00000100106,ENSG00000149269,ENSG00000120899,ENSG00000146122,ENSG00000103187,ENSG00000131095,ENSG00000115956,ENSG00000148180,ENSG00000136869,ENSG00000136167
GO:0060100	positive regulation of phagocytosis, engulfment	0.0007846218374153083	0.0007846218374153083	+1	ENSG00000095970,ENSG00000197943,ENSG00000125730,ENSG00000123338,ENSG00000064687,ENSG00000177119
GO:1905155	positive regulation of membrane invagination	0.0007846218374153083	0.0007846218374153083	+1	ENSG00000095970,ENSG00000197943,ENSG00000125730,ENSG00000123338,ENSG00000064687,ENSG00000177119
GO:0050920	regulation of chemotaxis	0.0007877771680351178	0.0007877771680351178	+1	ENSG00000095970,ENSG00000145147,ENSG00000137845,ENSG00000120899,ENSG00000117115,ENSG00000169855,ENSG00000100599,ENSG00000103496,ENSG00000182578,ENSG00000113578,ENSG00000184371,ENSG00000123338,ENSG00000001617,ENSG00000110492,ENSG00000100030,ENSG00000138685,ENSG00000168961,ENSG00000087470,ENSG00000105894,ENSG00000106211,ENSG00000177119,ENSG00000254087,ENSG00000019582,ENSG00000111859,ENSG00000112562,ENSG00000112715,ENSG00000169313
GO:1901652	response to peptide	0.0008195002422225234	0.0008195002422225234	+1	ENSG00000095970,ENSG00000134324,ENSG00000171105,ENSG00000140443,ENSG00000154229,ENSG00000077522,ENSG00000175866,ENSG00000048052,ENSG00000152661,ENSG00000105409,ENSG00000090339,ENSG00000168610,ENSG00000112851,ENSG00000136869,ENSG00000109458,ENSG00000026025,ENSG00000135744,ENSG00000123384,ENSG00000115461,ENSG00000141837,ENSG00000064300,ENSG00000168710,ENSG00000150907,ENSG00000114166,ENSG00000135046,ENSG00000159640,ENSG00000138814,ENSG00000254087,ENSG00000116584,ENSG00000070961,ENSG00000169047,ENSG00000017427,ENSG00000140090,ENSG00000169174,ENSG00000166949,ENSG00000142208,ENSG00000132170,ENSG00000121879,ENSG00000120088
GO:0097529	myeloid leukocyte migration	0.0008477704948288895	0.0008477704948288895	+1	ENSG00000095970,ENSG00000145147,ENSG00000165025,ENSG00000120899,ENSG00000115310,ENSG00000160255,ENSG00000100599,ENSG00000182621,ENSG00000182578,ENSG00000102755,ENSG00000184371,ENSG00000123338,ENSG00000110651,ENSG00000110492,ENSG00000100030,ENSG00000196776,ENSG00000135046,ENSG00000087470,ENSG00000158869,ENSG00000177119,ENSG00000254087,ENSG00000019582,ENSG00000167851,ENSG00000006210,ENSG00000112715,ENSG00000169313,ENSG00000168329,ENSG00000143546,ENSG00000163220
GO:0032956	regulation of actin cytoskeleton organization	0.0008494062569520086	0.0008494062569520086	+1	ENSG00000131941,ENSG00000136717,ENSG00000077522,ENSG00000145147,ENSG00000175866,ENSG00000100106,ENSG00000145242,ENSG00000149269,ENSG00000120899,ENSG00000146122,ENSG00000103187,ENSG00000115956,ENSG00000104332,ENSG00000148180,ENSG00000140750,ENSG00000182578,ENSG00000123384,ENSG00000180353,ENSG00000141646,ENSG00000123338,ENSG00000148700,ENSG00000171992,ENSG00000196776,ENSG00000071127
GO:1905475	regulation of protein localization to membrane	0.0008591025027950509	0.0008591025027950509	+1	ENSG00000095970,ENSG00000151150,ENSG00000073921,ENSG00000168958,ENSG00000179399,ENSG00000160255,ENSG00000175497,ENSG00000148180,ENSG00000103496,ENSG00000150093,ENSG00000198743,ENSG00000123384,ENSG00000110651,ENSG00000161203,ENSG00000108798,ENSG00000169896
GO:0009205	purine ribonucleoside triphosphate metabolic process	0.0008661829937210961	0.0008661829937210961	+1	ENSG00000158864,ENSG00000130414,ENSG00000095970,ENSG00000139180,ENSG00000108515,ENSG00000174886,ENSG00000023228,ENSG00000171105
GO:1905954	positive regulation of lipid localization	0.0008708086784050457	0.0008708086784050457	+1	ENSG00000130203,ENSG00000141338,ENSG00000095970,ENSG00000151726,ENSG00000155368,ENSG00000125730,ENSG00000198911,ENSG00000100906,ENSG00000123384,ENSG00000182718,ENSG00000064687,ENSG00000025434,ENSG00000186350,ENSG00000147571,ENSG00000111684,ENSG00000132170,ENSG00000131408,ENSG00000137869
GO:0050727	regulation of inflammatory response	0.0008874286800675279	0.0008874286800675279	+1	ENSG00000130203,ENSG00000196126,ENSG00000095970,ENSG00000197943,ENSG00000145335,ENSG00000165025,ENSG00000111679,ENSG00000168610,ENSG00000136869,ENSG00000135744,ENSG00000100906,ENSG00000213654,ENSG00000110651,ENSG00000110492,ENSG00000196776,ENSG00000081237,ENSG00000135046,ENSG00000137462,ENSG00000186951,ENSG00000155629,ENSG00000129667,ENSG00000025434,ENSG00000067182,ENSG00000134352,ENSG00000176046,ENSG00000134780,ENSG00000110324,ENSG00000254087,ENSG00000164136,ENSG00000101336,ENSG00000144802,ENSG00000006210,ENSG00000017427,ENSG00000111684,ENSG00000196664,ENSG00000132170,ENSG00000143546,ENSG00000163220,ENSG00000149187
GO:0051402	neuron apoptotic process	0.0009067617321541445	0.0009067617321541445	+1	ENSG00000130203,ENSG00000095970,ENSG00000120885,ENSG00000120899,ENSG00000171791,ENSG00000111640,ENSG00000064300,ENSG00000110492,ENSG00000148053,ENSG00000109917,ENSG00000136531,ENSG00000081189,ENSG00000176697,ENSG00000204209,ENSG00000134352,ENSG00000176046,ENSG00000065361,ENSG00000109670,ENSG00000106278,ENSG00000147140,ENSG00000006210,ENSG00000168329,ENSG00000169174
GO:0098883	synapse pruning	0.0009095012083823958	0.0009095012083823958	+1	ENSG00000095970,ENSG00000125730,ENSG00000173372,ENSG00000169896,ENSG00000006210,ENSG00000168329
GO:0009144	purine nucleoside triphosphate metabolic process	0.0009717222389602294	0.0009717222389602294	+1	ENSG00000158864,ENSG00000130414,ENSG00000095970,ENSG00000139180,ENSG00000108515,ENSG00000174886,ENSG00000023228,ENSG00000171105
GO:1990778	protein localization to cell periphery	0.0010060424240035803	0.0010060424240035803	+1	ENSG00000095970,ENSG00000151150,ENSG00000130226,ENSG00000073921,ENSG00000092820,ENSG00000077522,ENSG00000082397,ENSG00000145335,ENSG00000124507,ENSG00000175497,ENSG00000104365,ENSG00000143153,ENSG00000103496,ENSG00000150093,ENSG00000105649,ENSG00000123384,ENSG00000138078,ENSG00000136854,ENSG00000029725,ENSG00000110651,ENSG00000161203,ENSG00000073969,ENSG00000108798
GO:0007610	behavior	0.0010858437490077204	0.0010858437490077204	+1	ENSG00000130203,ENSG00000273079,ENSG00000095970,ENSG00000159082,ENSG00000183454,ENSG00000118473,ENSG00000174469
GO:0009199	ribonucleoside triphosphate metabolic process	0.0010880884251931856	0.0010880884251931856	+1	ENSG00000158864,ENSG00000130414,ENSG00000095970,ENSG00000139180,ENSG00000108515,ENSG00000174886,ENSG00000023228,ENSG00000171105
GO:0002699	positive regulation of immune effector process	0.0010898833115212	0.0010898833115212	+1	ENSG00000196126,ENSG00000204287,ENSG00000095970,ENSG00000197943,ENSG00000203710,ENSG00000242574,ENSG00000165025,ENSG00000115310,ENSG00000160255,ENSG00000011600,ENSG00000103496,ENSG00000182985,ENSG00000110651,ENSG00000169896,ENSG00000081237,ENSG00000135046,ENSG00000168961,ENSG00000105220,ENSG00000066336,ENSG00000162511,ENSG00000019582,ENSG00000108771,ENSG00000167851,ENSG00000144802,ENSG00000114013,ENSG00000127666
GO:1904062	regulation of monoatomic cation transmembrane transport	0.0011141210677761042	0.0011141210677761042	+1	ENSG00000273079,ENSG00000095970,ENSG00000183454,ENSG00000069966,ENSG00000151150,ENSG00000130226,ENSG00000136717,ENSG00000077522,ENSG00000145335,ENSG00000163131,ENSG00000120899,ENSG00000152818,ENSG00000175497,ENSG00000124942,ENSG00000143153,ENSG00000150093,ENSG00000114279,ENSG00000146729
GO:1903532	positive regulation of secretion by cell	0.0011185388414517606	0.0011185388414517606	+1	ENSG00000196126,ENSG00000095970,ENSG00000198087,ENSG00000116729,ENSG00000145335,ENSG00000165025,ENSG00000124145,ENSG00000163618,ENSG00000160255,ENSG00000041353,ENSG00000136869,ENSG00000103496,ENSG00000105649,ENSG00000067715,ENSG00000182718,ENSG00000169896,ENSG00000106089,ENSG00000137462,ENSG00000087470,ENSG00000099365,ENSG00000105383
GO:0017158	regulation of calcium ion-dependent exocytosis	0.0011274931999974255	0.0011274931999974255	+1	ENSG00000149927,ENSG00000136854,ENSG00000067715,ENSG00000106089,ENSG00000084093,ENSG00000089169,ENSG00000116266,ENSG00000011347,ENSG00000173227,ENSG00000019505
GO:0050766	positive regulation of phagocytosis	0.0011693007065996716	0.0011693007065996716	+1	ENSG00000095970,ENSG00000197943,ENSG00000244731,ENSG00000051523,ENSG00000125730,ENSG00000123338,ENSG00000064687,ENSG00000196776,ENSG00000081237,ENSG00000134516,ENSG00000158869,ENSG00000177119,ENSG00000164136
GO:0051960	regulation of nervous system development	0.0013455540666668703	0.0013455540666668703	+1	ENSG00000095970,ENSG00000078674,ENSG00000162946,ENSG00000038427,ENSG00000136717,ENSG00000145147,ENSG00000078018,ENSG00000146122,ENSG00000115310,ENSG00000169855,ENSG00000065320,ENSG00000182718,ENSG00000001617,ENSG00000110492,ENSG00000148053,ENSG00000109917,ENSG00000137462,ENSG00000084093,ENSG00000114554,ENSG00000176697,ENSG00000105894,ENSG00000137693,ENSG00000018189,ENSG00000164050,ENSG00000112531,ENSG00000116641,ENSG00000124920,ENSG00000007372,ENSG00000187122,ENSG00000106278,ENSG00000109756,ENSG00000006210,ENSG00000112715,ENSG00000168329
GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	0.0013711967467323293	0.0013711967467323293	+1	ENSG00000145335,ENSG00000165025,ENSG00000169855,ENSG00000148180,ENSG00000064300,ENSG00000186010,ENSG00000168961,ENSG00000084093,ENSG00000165280,ENSG00000162511,ENSG00000165731,ENSG00000147488,ENSG00000075240,ENSG00000136938,ENSG00000156709,ENSG00000166949,ENSG00000132170,ENSG00000079387,ENSG00000143546,ENSG00000163220
GO:0032943	mononuclear cell proliferation	0.001387389381810518	0.001387389381810518	+1	ENSG00000196126,ENSG00000107099,ENSG00000136235,ENSG00000203710,ENSG00000242574,ENSG00000165025,ENSG00000124145,ENSG00000011600,ENSG00000171791,ENSG00000184371,ENSG00000123338,ENSG00000110651,ENSG00000163513,ENSG00000081237,ENSG00000135046,ENSG00000168961,ENSG00000081189,ENSG00000159640,ENSG00000134352,ENSG00000138814,ENSG00000254087,ENSG00000164136,ENSG00000019582,ENSG00000167851,ENSG00000114013,ENSG00000012124,ENSG00000147065,ENSG00000017427,ENSG00000155659,ENSG00000163563,ENSG00000163599
GO:0010874	regulation of cholesterol efflux	0.0014630148147443415	0.0014630148147443415	+1	ENSG00000130203,ENSG00000141338,ENSG00000095970,ENSG00000198911,ENSG00000100906,ENSG00000123384,ENSG00000064687,ENSG00000025434,ENSG00000186350,ENSG00000132170,ENSG00000131408
GO:0042982	amyloid precursor protein metabolic process	0.0014927137883210921	0.0014927137883210921	+1	ENSG00000130203,ENSG00000073921,ENSG00000136717,ENSG00000137845,ENSG00000120885,ENSG00000115310,ENSG00000064687,ENSG00000148053,ENSG00000169242,ENSG00000185591,ENSG00000139970,ENSG00000133318,ENSG00000254087,ENSG00000017427,ENSG00000168615
GO:0050864	regulation of B cell activation	0.0015004868674286917	0.0015004868674286917	+1	ENSG00000203710,ENSG00000165025,ENSG00000168918,ENSG00000104332,ENSG00000011600,ENSG00000171791,ENSG00000123338,ENSG00000110651,ENSG00000081237,ENSG00000081189,ENSG00000066336,ENSG00000162511,ENSG00000254087,ENSG00000019582,ENSG00000167851,ENSG00000012124,ENSG00000163563,ENSG00000163599,ENSG00000010671
GO:0050670	regulation of lymphocyte proliferation	0.0015013243165575149	0.0015013243165575149	+1	ENSG00000196126,ENSG00000136235,ENSG00000203710,ENSG00000242574,ENSG00000165025,ENSG00000124145,ENSG00000011600,ENSG00000171791,ENSG00000123338,ENSG00000110651,ENSG00000163513,ENSG00000081237,ENSG00000135046,ENSG00000168961,ENSG00000081189,ENSG00000134352,ENSG00000138814,ENSG00000254087,ENSG00000164136,ENSG00000019582,ENSG00000167851,ENSG00000114013,ENSG00000012124,ENSG00000017427,ENSG00000155659,ENSG00000163563,ENSG00000163599
GO:0009141	nucleoside triphosphate metabolic process	0.0015662243848162676	0.0015662243848162676	+1	ENSG00000158864,ENSG00000130414,ENSG00000095970,ENSG00000139180,ENSG00000108515,ENSG00000174886,ENSG00000023228,ENSG00000171105
GO:0140029	exocytic process	0.001591101360545479	0.001591101360545479	+1	ENSG00000159082,ENSG00000145335,ENSG00000165025,ENSG00000130477,ENSG00000115956,ENSG00000105649,ENSG00000136854,ENSG00000184702,ENSG00000106089,ENSG00000132639,ENSG00000099365
GO:1903708	positive regulation of hemopoiesis	0.0016496205951055237	0.0016496205951055237	+1	ENSG00000196126,ENSG00000204287,ENSG00000154229,ENSG00000203710,ENSG00000165025,ENSG00000135426,ENSG00000168918,ENSG00000011600,ENSG00000180353,ENSG00000184371,ENSG00000123338,ENSG00000110492,ENSG00000163513,ENSG00000135046,ENSG00000168961,ENSG00000066336,ENSG00000138814,ENSG00000019582,ENSG00000144802,ENSG00000114013,ENSG00000111859
GO:1902107	positive regulation of leukocyte differentiation	0.0016496205951055237	0.0016496205951055237	+1	ENSG00000196126,ENSG00000204287,ENSG00000154229,ENSG00000203710,ENSG00000165025,ENSG00000135426,ENSG00000168918,ENSG00000011600,ENSG00000180353,ENSG00000184371,ENSG00000123338,ENSG00000110492,ENSG00000163513,ENSG00000135046,ENSG00000168961,ENSG00000066336,ENSG00000138814,ENSG00000019582,ENSG00000144802,ENSG00000114013,ENSG00000111859
GO:0015850	organic hydroxy compound transport	0.001676947854626258	0.001676947854626258	+1	ENSG00000130203,ENSG00000141338,ENSG00000095970,ENSG00000145335,ENSG00000165025,ENSG00000120885,ENSG00000141458,ENSG00000198911,ENSG00000135744,ENSG00000198743,ENSG00000100906,ENSG00000123384,ENSG00000130208,ENSG00000067715,ENSG00000182718,ENSG00000064687,ENSG00000106089,ENSG00000025434,ENSG00000186350,ENSG00000147571,ENSG00000011347,ENSG00000173227,ENSG00000019505,ENSG00000084453,ENSG00000111684,ENSG00000169174,ENSG00000132170,ENSG00000131408,ENSG00000166035,ENSG00000137869,ENSG00000120088,ENSG00000168621
GO:0014911	positive regulation of smooth muscle cell migration	0.0017015218791477781	0.0017015218791477781	+1	ENSG00000128512,ENSG00000154734,ENSG00000115461,ENSG00000110492,ENSG00000109072,ENSG00000116641,ENSG00000163191,ENSG00000017427
GO:0034103	regulation of tissue remodeling	0.0017050761210508473	0.0017050761210508473	+1	ENSG00000154229,ENSG00000136235,ENSG00000165025,ENSG00000168918,ENSG00000162733,ENSG00000104332,ENSG00000182578,ENSG00000110492,ENSG00000170989,ENSG00000135926,ENSG00000164136,ENSG00000011347,ENSG00000183160,ENSG00000132170
GO:0032755	positive regulation of interleukin-6 production	0.0017182616432807056	0.0017182616432807056	+1	ENSG00000197943,ENSG00000051523,ENSG00000165025,ENSG00000168610,ENSG00000136869,ENSG00000011600,ENSG00000197971,ENSG00000137462,ENSG00000168961,ENSG00000239998,ENSG00000115267,ENSG00000116584,ENSG00000172247,ENSG00000174125,ENSG00000019582
GO:0071675	regulation of mononuclear cell migration	0.0017693446185986822	0.0017693446185986822	+1	ENSG00000107099,ENSG00000145147,ENSG00000137845,ENSG00000072786,ENSG00000120899,ENSG00000117115,ENSG00000182621,ENSG00000189058,ENSG00000182578,ENSG00000184371,ENSG00000110492,ENSG00000100030,ENSG00000196776,ENSG00000168961
GO:0010634	positive regulation of epithelial cell migration	0.0018867775317734634	0.0018867775317734634	+1	ENSG00000197943,ENSG00000154229,ENSG00000150760,ENSG00000048052,ENSG00000103811,ENSG00000120899,ENSG00000115310,ENSG00000051382,ENSG00000135744,ENSG00000111961,ENSG00000113578,ENSG00000124782,ENSG00000135046,ENSG00000138685,ENSG00000105220,ENSG00000185591,ENSG00000122194,ENSG00000106211
GO:0006911	phagocytosis, engulfment	0.001910749292675502	0.001910749292675502	+1	ENSG00000095970,ENSG00000197943,ENSG00000150760,ENSG00000160255,ENSG00000148180,ENSG00000125730,ENSG00000123338,ENSG00000064687,ENSG00000169896
GO:0072659	protein localization to plasma membrane	0.0020017220274619087	0.0020017220274619087	+1	ENSG00000095970,ENSG00000151150,ENSG00000130226,ENSG00000073921,ENSG00000092820,ENSG00000077522,ENSG00000082397,ENSG00000124507,ENSG00000175497,ENSG00000104365,ENSG00000143153,ENSG00000103496,ENSG00000150093,ENSG00000105649,ENSG00000123384,ENSG00000138078,ENSG00000136854,ENSG00000110651,ENSG00000161203,ENSG00000073969,ENSG00000108798
GO:0030301	cholesterol transport	0.002052414951482698	0.002052414951482698	+1	ENSG00000130203,ENSG00000141338,ENSG00000095970,ENSG00000120885,ENSG00000141458,ENSG00000198911,ENSG00000100906,ENSG00000123384,ENSG00000130208,ENSG00000182718,ENSG00000064687,ENSG00000025434,ENSG00000186350,ENSG00000011347,ENSG00000111684,ENSG00000169174,ENSG00000132170,ENSG00000131408,ENSG00000166035
GO:1903531	negative regulation of secretion by cell	0.0020888010239608597	0.0020888010239608597	+1	ENSG00000130203,ENSG00000145335,ENSG00000152661,ENSG00000104332,ENSG00000123338,ENSG00000150907,ENSG00000135046,ENSG00000168961,ENSG00000084093,ENSG00000129667,ENSG00000025434,ENSG00000067182,ENSG00000066336,ENSG00000147571,ENSG00000116266,ENSG00000167851,ENSG00000169047
GO:0070665	positive regulation of leukocyte proliferation	0.002107589921086096	0.002107589921086096	+1	ENSG00000242574,ENSG00000165025,ENSG00000171791,ENSG00000182578,ENSG00000184371,ENSG00000123338,ENSG00000110651,ENSG00000163513,ENSG00000100030,ENSG00000081237,ENSG00000135046,ENSG00000168961,ENSG00000081189,ENSG00000134352,ENSG00000138814,ENSG00000254087,ENSG00000164136,ENSG00000019582,ENSG00000114013,ENSG00000017427
GO:0042063	gliogenesis	0.002153225265788482	0.002153225265788482	+1	ENSG00000158864,ENSG00000095970,ENSG00000038427,ENSG00000136717,ENSG00000120885,ENSG00000146122,ENSG00000115310,ENSG00000168610,ENSG00000123384,ENSG00000184371,ENSG00000173372,ENSG00000110492,ENSG00000135046,ENSG00000137462,ENSG00000105894,ENSG00000065361,ENSG00000112531,ENSG00000124920,ENSG00000123560,ENSG00000106278,ENSG00000197430,ENSG00000006210,ENSG00000169313,ENSG00000168329
GO:0016082	synaptic vesicle priming	0.002233971268877414	0.002233971268877414	+1	ENSG00000159082,ENSG00000145335,ENSG00000130477,ENSG00000136854,ENSG00000132639,ENSG00000099365
GO:0032981	mitochondrial respiratory chain complex I assembly	0.002255182725951213	0.002255182725951213	+1	ENSG00000158864,ENSG00000130414,ENSG00000139180,ENSG00000174886,ENSG00000023228
GO:0010257	NADH dehydrogenase complex assembly	0.002255182725951213	0.002255182725951213	+1	ENSG00000158864,ENSG00000130414,ENSG00000139180,ENSG00000174886,ENSG00000023228
GO:0006816	calcium ion transport	0.0023328000738303003	0.0023328000738303003	+1	ENSG00000273079,ENSG00000197943,ENSG00000183454,ENSG00000150995,ENSG00000069966,ENSG00000123104,ENSG00000107736,ENSG00000136717,ENSG00000145335,ENSG00000157087,ENSG00000120899,ENSG00000124942,ENSG00000182621,ENSG00000171791,ENSG00000143153,ENSG00000146729,ENSG00000141837,ENSG00000187091,ENSG00000152413,ENSG00000081237,ENSG00000136531,ENSG00000138685,ENSG00000105383,ENSG00000182389,ENSG00000138814,ENSG00000239998,ENSG00000138741,ENSG00000177119,ENSG00000196876,ENSG00000174437,ENSG00000070961,ENSG00000118160,ENSG00000104783,ENSG00000006210,ENSG00000203805,ENSG00000136546,ENSG00000140090,ENSG00000169432
GO:0002495	antigen processing and presentation of peptide antigen via MHC class II	0.0023479719145660704	0.0023479719145660704	+1	ENSG00000196126,ENSG00000204287,ENSG00000095970
GO:0007160	cell-matrix adhesion	0.002375585097015432	0.002375585097015432	+1	ENSG00000132470,ENSG00000077522,ENSG00000120899,ENSG00000051382,ENSG00000152818,ENSG00000160255,ENSG00000104332,ENSG00000149781,ENSG00000072110,ENSG00000189058,ENSG00000150093,ENSG00000169756,ENSG00000026508,ENSG00000184371,ENSG00000169896,ENSG00000082781,ENSG00000109072,ENSG00000187244,ENSG00000137076,ENSG00000133800,ENSG00000168309,ENSG00000088827,ENSG00000110880,ENSG00000006210,ENSG00000168615,ENSG00000112715,ENSG00000146904,ENSG00000184349
GO:0033344	cholesterol efflux	0.002461467527449077	0.002461467527449077	+1	ENSG00000130203,ENSG00000141338,ENSG00000095970,ENSG00000141458,ENSG00000198911,ENSG00000100906,ENSG00000123384,ENSG00000130208,ENSG00000064687,ENSG00000025434,ENSG00000186350
GO:0002286	T cell activation involved in immune response	0.0026855183171389527	0.0026855183171389527	+1	ENSG00000196126,ENSG00000204287,ENSG00000242574,ENSG00000090339,ENSG00000168610,ENSG00000136167,ENSG00000135077,ENSG00000123338,ENSG00000110651,ENSG00000110492,ENSG00000135046,ENSG00000168961,ENSG00000134352,ENSG00000158869,ENSG00000019582,ENSG00000144802,ENSG00000114013
GO:0033108	mitochondrial respiratory chain complex assembly	0.002695058136381612	0.002695058136381612	+1	ENSG00000158864,ENSG00000130414,ENSG00000139180,ENSG00000174886,ENSG00000023228,ENSG00000169021,ENSG00000115286
GO:0030865	cortical cytoskeleton organization	0.002720266316472877	0.002720266316472877	+1	ENSG00000140575,ENSG00000092820,ENSG00000082397,ENSG00000120899,ENSG00000115956,ENSG00000104365,ENSG00000136167
GO:0070371	ERK1 and ERK2 cascade	0.0027395552544594963	0.0027395552544594963	+1	ENSG00000130203,ENSG00000196126,ENSG00000095970,ENSG00000154229,ENSG00000092820,ENSG00000136235,ENSG00000165025,ENSG00000103811,ENSG00000120899,ENSG00000111679,ENSG00000090339,ENSG00000136869,ENSG00000164619,ENSG00000182578,ENSG00000113578,ENSG00000026508,ENSG00000141646,ENSG00000064687,ENSG00000100030,ENSG00000081237,ENSG00000138685,ENSG00000168961,ENSG00000153233,ENSG00000178568,ENSG00000254087,ENSG00000109670,ENSG00000019582,ENSG00000157168,ENSG00000109756,ENSG00000006210,ENSG00000017427,ENSG00000112715
GO:0072593	reactive oxygen species metabolic process	0.0028712796101530813	0.0028712796101530813	+1	ENSG00000197943,ENSG00000023228,ENSG00000051523,ENSG00000145335,ENSG00000165025,ENSG00000112992,ENSG00000213619,ENSG00000160255,ENSG00000136869,ENSG00000011600,ENSG00000135744,ENSG00000198743,ENSG00000117450,ENSG00000163513,ENSG00000169896,ENSG00000186010,ENSG00000124126,ENSG00000186951
GO:0002504	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	0.0028859665726688826	0.0028859665726688826	+1	ENSG00000196126,ENSG00000204287,ENSG00000095970
GO:0009306	protein secretion	0.0030342654891118087	0.0030342654891118087	+1	ENSG00000130203,ENSG00000196126,ENSG00000095970,ENSG00000198087,ENSG00000116729,ENSG00000145242,ENSG00000115956,ENSG00000104332,ENSG00000136869,ENSG00000145087,ENSG00000103496,ENSG00000105649,ENSG00000176406,ENSG00000150907,ENSG00000106089,ENSG00000135046,ENSG00000137462,ENSG00000132639,ENSG00000100280,ENSG00000084093,ENSG00000087470,ENSG00000105383,ENSG00000129667,ENSG00000025434
GO:1903037	regulation of leukocyte cell-cell adhesion	0.00305680418661441	0.00305680418661441	+1	ENSG00000196126,ENSG00000107099,ENSG00000204287,ENSG00000136235,ENSG00000203710,ENSG00000242574,ENSG00000165025,ENSG00000124145,ENSG00000135426,ENSG00000111679,ENSG00000160255,ENSG00000141968,ENSG00000204252,ENSG00000026508,ENSG00000135077,ENSG00000123338,ENSG00000110651,ENSG00000110492,ENSG00000163513,ENSG00000196776,ENSG00000081237,ENSG00000135046,ENSG00000186951,ENSG00000168961,ENSG00000134352,ENSG00000138814,ENSG00000162511,ENSG00000254087,ENSG00000164136,ENSG00000167851,ENSG00000144802,ENSG00000114013,ENSG00000017427,ENSG00000155659,ENSG00000142208,ENSG00000121879,ENSG00000163599
GO:0042116	macrophage activation	0.003210875515044082	0.003210875515044082	+1	ENSG00000095970,ENSG00000197943,ENSG00000145335,ENSG00000165025,ENSG00000120885,ENSG00000160255,ENSG00000136869,ENSG00000011600,ENSG00000173372,ENSG00000169896,ENSG00000081237,ENSG00000025434,ENSG00000174125,ENSG00000019582,ENSG00000006210,ENSG00000168329
GO:0035592	establishment of protein localization to extracellular region	0.003259661330923892	0.003259661330923892	+1	ENSG00000130203,ENSG00000196126,ENSG00000095970,ENSG00000198087,ENSG00000116729,ENSG00000145242,ENSG00000115956,ENSG00000104332,ENSG00000136869,ENSG00000145087,ENSG00000103496,ENSG00000105649,ENSG00000176406,ENSG00000150907,ENSG00000106089,ENSG00000135046,ENSG00000137462,ENSG00000132639,ENSG00000100280,ENSG00000084093,ENSG00000087470,ENSG00000105383,ENSG00000129667,ENSG00000025434
GO:0048588	developmental cell growth	0.0033941024089638406	0.0033941024089638406	+1	ENSG00000130203,ENSG00000140575,ENSG00000131711,ENSG00000145147,ENSG00000078018,ENSG00000130477,ENSG00000115310,ENSG00000065320,ENSG00000176406,ENSG00000184347,ENSG00000067715,ENSG00000001617,ENSG00000130558,ENSG00000124785,ENSG00000176697,ENSG00000018189,ENSG00000187122,ENSG00000079805,ENSG00000170017,ENSG00000017427,ENSG00000112715
GO:0033239	negative regulation of amine metabolic process	0.003540646968364274	0.003540646968364274	+1	ENSG00000167654,ENSG00000103507,ENSG00000160255,ENSG00000169896
GO:0050853	B cell receptor signaling pathway	0.0035860420612586932	0.0035860420612586932	+1	ENSG00000197943,ENSG00000165025,ENSG00000171791,ENSG00000123338,ENSG00000110651,ENSG00000081237,ENSG00000081189,ENSG00000254087,ENSG00000167851,ENSG00000012124,ENSG00000107679,ENSG00000163563,ENSG00000163599,ENSG00000010671
GO:0099612	protein localization to axon	0.003799663140740798	0.003799663140740798	+1	ENSG00000174469,ENSG00000151150,ENSG00000082397
GO:0015918	sterol transport	0.003898207891783587	0.003898207891783587	+1	ENSG00000130203,ENSG00000141338,ENSG00000095970,ENSG00000120885,ENSG00000141458,ENSG00000198911,ENSG00000100906,ENSG00000123384,ENSG00000130208,ENSG00000182718,ENSG00000064687,ENSG00000025434,ENSG00000186350,ENSG00000011347,ENSG00000111684,ENSG00000169174,ENSG00000132170,ENSG00000131408,ENSG00000166035
GO:0002886	regulation of myeloid leukocyte mediated immunity	0.003910320754857451	0.003910320754857451	+1	ENSG00000165025,ENSG00000160255,ENSG00000011600,ENSG00000103496,ENSG00000169896,ENSG00000168961,ENSG00000066336,ENSG00000254087,ENSG00000167851,ENSG00000127666,ENSG00000168329
GO:0038166	angiotensin-activated signaling pathway	0.0039377871348197984	0.0039377871348197984	+1	ENSG00000154229,ENSG00000077522,ENSG00000135744,ENSG00000168710,ENSG00000159640,ENSG00000138814
GO:0070100	negative regulation of chemokine-mediated signaling pathway	0.00395805070445561	0.00395805070445561	+1	ENSG00000145147,ENSG00000117115,ENSG00000169855,ENSG00000184347
