GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0050804	modulation of chemical synaptic transmission	3.0292888690857933e-31	3.0292888690857933e-31	+1	ENSG00000188906,ENSG00000185345,ENSG00000176884,ENSG00000186868,ENSG00000149295,ENSG00000151577,ENSG00000183454,ENSG00000273079,ENSG00000105464,ENSG00000087085,ENSG00000161509,ENSG00000198785,ENSG00000116032,ENSG00000184845,ENSG00000082701,ENSG00000160716,ENSG00000148408,ENSG00000168297,ENSG00000064692,ENSG00000120907,ENSG00000120251,ENSG00000152578,ENSG00000155511,ENSG00000164885,ENSG00000125675,ENSG00000100151,ENSG00000141837,ENSG00000130203,ENSG00000105737,ENSG00000067606,ENSG00000064651,ENSG00000079841,ENSG00000175344,ENSG00000179603,ENSG00000107758,ENSG00000011600,ENSG00000097007,ENSG00000099365,ENSG00000168959,ENSG00000186716,ENSG00000124493,ENSG00000176697,ENSG00000103496,ENSG00000189056,ENSG00000152822,ENSG00000152208,ENSG00000104327,ENSG00000171189,ENSG00000164418,ENSG00000163873,ENSG00000149403,ENSG00000187902,ENSG00000114062,ENSG00000161681,ENSG00000139182,ENSG00000179915,ENSG00000197283,ENSG00000166664,ENSG00000087053,ENSG00000142192,ENSG00000188603,ENSG00000161610,ENSG00000232810,ENSG00000128564,ENSG00000225950,ENSG00000168993,ENSG00000196517,ENSG00000167371,ENSG00000159640,ENSG00000148053,ENSG00000104219,ENSG00000125538,ENSG00000006210,ENSG00000161011,ENSG00000047579,ENSG00000134259,ENSG00000171862,ENSG00000102081,ENSG00000136854,ENSG00000152413,ENSG00000108691,ENSG00000185652,ENSG00000105649,ENSG00000102003,ENSG00000220205,ENSG00000128272,ENSG00000121807,ENSG00000164850,ENSG00000204305,ENSG00000130477,ENSG00000168329,ENSG00000105894,ENSG00000147044,ENSG00000164082,ENSG00000100600,ENSG00000181092,ENSG00000132718,ENSG00000214285,ENSG00000157193,ENSG00000145632,ENSG00000184702,ENSG00000185666,ENSG00000164742,ENSG00000181790,ENSG00000242252,ENSG00000036530,ENSG00000187714,ENSG00000100678,ENSG00000081189,ENSG00000254647,ENSG00000172137,ENSG00000132535,ENSG00000170027,ENSG00000152910,ENSG00000067715,ENSG00000196277,ENSG00000117971,ENSG00000080644,ENSG00000075429,ENSG00000128829,ENSG00000198576,ENSG00000117016,ENSG00000128245,ENSG00000120899,ENSG00000113758,ENSG00000156642,ENSG00000102924,ENSG00000138814,ENSG00000162105,ENSG00000142408,ENSG00000115155,ENSG00000183826,ENSG00000138119,ENSG00000070808,ENSG00000150093,ENSG00000131042,ENSG00000135636,ENSG00000137312,ENSG00000145920,ENSG00000008086,ENSG00000198822,ENSG00000117600,ENSG00000151025,ENSG00000008056,ENSG00000134294,ENSG00000116106,ENSG00000138078,ENSG00000138138,ENSG00000158258,ENSG00000144566,ENSG00000108852,ENSG00000154764,ENSG00000102452,ENSG00000011347,ENSG00000118160,ENSG00000155897,ENSG00000166963,ENSG00000133216,ENSG00000176406
GO:0099177	regulation of trans-synaptic signaling	5.817616292579242e-31	5.817616292579242e-31	+1	ENSG00000188906,ENSG00000185345,ENSG00000176884,ENSG00000186868,ENSG00000149295,ENSG00000151577,ENSG00000183454,ENSG00000273079,ENSG00000105464,ENSG00000087085,ENSG00000161509,ENSG00000198785,ENSG00000116032,ENSG00000184845,ENSG00000082701,ENSG00000160716,ENSG00000148408,ENSG00000168297,ENSG00000064692,ENSG00000120907,ENSG00000120251,ENSG00000152578,ENSG00000155511,ENSG00000164885,ENSG00000125675,ENSG00000100151,ENSG00000141837,ENSG00000130203,ENSG00000105737,ENSG00000067606,ENSG00000064651,ENSG00000079841,ENSG00000175344,ENSG00000179603,ENSG00000107758,ENSG00000011600,ENSG00000097007,ENSG00000099365,ENSG00000168959,ENSG00000186716,ENSG00000124493,ENSG00000176697,ENSG00000103496,ENSG00000189056,ENSG00000152822,ENSG00000152208,ENSG00000104327,ENSG00000171189,ENSG00000164418,ENSG00000163873,ENSG00000149403,ENSG00000187902,ENSG00000114062,ENSG00000161681,ENSG00000139182,ENSG00000179915,ENSG00000197283,ENSG00000166664,ENSG00000087053,ENSG00000142192,ENSG00000188603,ENSG00000161610,ENSG00000232810,ENSG00000128564,ENSG00000225950,ENSG00000168993,ENSG00000196517,ENSG00000167371,ENSG00000159640,ENSG00000148053,ENSG00000104219,ENSG00000125538,ENSG00000006210,ENSG00000161011,ENSG00000047579,ENSG00000134259,ENSG00000171862,ENSG00000102081,ENSG00000136854,ENSG00000152413,ENSG00000108691,ENSG00000185652,ENSG00000105649,ENSG00000102003,ENSG00000220205,ENSG00000128272,ENSG00000121807,ENSG00000164850,ENSG00000204305,ENSG00000130477,ENSG00000168329,ENSG00000105894,ENSG00000147044,ENSG00000164082,ENSG00000100600,ENSG00000181092,ENSG00000132718,ENSG00000214285,ENSG00000157193,ENSG00000145632,ENSG00000184702,ENSG00000185666,ENSG00000164742,ENSG00000181790,ENSG00000242252,ENSG00000036530,ENSG00000187714,ENSG00000100678,ENSG00000081189,ENSG00000254647,ENSG00000172137,ENSG00000132535,ENSG00000170027,ENSG00000152910,ENSG00000067715,ENSG00000196277,ENSG00000117971,ENSG00000080644,ENSG00000075429,ENSG00000128829,ENSG00000198576,ENSG00000117016,ENSG00000128245,ENSG00000120899,ENSG00000113758,ENSG00000156642,ENSG00000102924,ENSG00000138814,ENSG00000162105,ENSG00000142408,ENSG00000115155,ENSG00000183826,ENSG00000138119,ENSG00000070808,ENSG00000150093,ENSG00000131042,ENSG00000135636,ENSG00000137312,ENSG00000145920,ENSG00000008086,ENSG00000198822,ENSG00000117600,ENSG00000151025,ENSG00000008056,ENSG00000134294,ENSG00000116106,ENSG00000138078,ENSG00000138138,ENSG00000158258,ENSG00000144566,ENSG00000108852,ENSG00000154764,ENSG00000102452,ENSG00000011347,ENSG00000118160,ENSG00000155897,ENSG00000166963,ENSG00000133216,ENSG00000176406
GO:0023061	signal release	2.0893117071446565e-29	2.0893117071446565e-29	+1	ENSG00000188906,ENSG00000185345,ENSG00000145335,ENSG00000116288,ENSG00000184381,ENSG00000274286,ENSG00000149295,ENSG00000151577,ENSG00000184160,ENSG00000150594,ENSG00000147246,ENSG00000134640,ENSG00000132639,ENSG00000101204,ENSG00000160716,ENSG00000120088,ENSG00000165646,ENSG00000064692,ENSG00000178394,ENSG00000078579,ENSG00000159082,ENSG00000068366,ENSG00000065615,ENSG00000164885,ENSG00000100151,ENSG00000112038,ENSG00000174672,ENSG00000101180,ENSG00000103528,ENSG00000137288,ENSG00000144891,ENSG00000126266,ENSG00000106633,ENSG00000079841,ENSG00000198959,ENSG00000099940,ENSG00000107758,ENSG00000173175,ENSG00000204385,ENSG00000099365,ENSG00000124493,ENSG00000142330,ENSG00000103496,ENSG00000012504,ENSG00000132170,ENSG00000143858,ENSG00000168621,ENSG00000137869,ENSG00000110076,ENSG00000179915,ENSG00000177301,ENSG00000136244,ENSG00000185950,ENSG00000187486,ENSG00000142615,ENSG00000132872,ENSG00000161610,ENSG00000232810,ENSG00000168993,ENSG00000167371,ENSG00000115263,ENSG00000125538,ENSG00000115138,ENSG00000157017,ENSG00000146469,ENSG00000047579,ENSG00000084093,ENSG00000196126,ENSG00000010704,ENSG00000102081,ENSG00000007171,ENSG00000134852,ENSG00000174697,ENSG00000136854,ENSG00000141433,ENSG00000169047,ENSG00000152661,ENSG00000105649,ENSG00000118785,ENSG00000220205,ENSG00000121853,ENSG00000069482,ENSG00000128342,ENSG00000164251,ENSG00000133794,ENSG00000126368,ENSG00000164850,ENSG00000111537,ENSG00000147571,ENSG00000130477,ENSG00000100604,ENSG00000182782,ENSG00000167470,ENSG00000170893,ENSG00000150907,ENSG00000147044,ENSG00000163394,ENSG00000163794,ENSG00000271503,ENSG00000156026,ENSG00000181104,ENSG00000198843,ENSG00000132718,ENSG00000159224,ENSG00000078401,ENSG00000165029,ENSG00000135744,ENSG00000184702,ENSG00000138069,ENSG00000185666,ENSG00000106089,ENSG00000101076,ENSG00000134443,ENSG00000106327,ENSG00000077463,ENSG00000242252,ENSG00000081760,ENSG00000187714,ENSG00000081189,ENSG00000254647,ENSG00000002330,ENSG00000101152,ENSG00000125798,ENSG00000089169,ENSG00000135124,ENSG00000067715,ENSG00000135046,ENSG00000001626,ENSG00000117971,ENSG00000186432,ENSG00000080644,ENSG00000107404,ENSG00000101438,ENSG00000112293,ENSG00000135312,ENSG00000117016,ENSG00000012779,ENSG00000148672,ENSG00000171316,ENSG00000138796,ENSG00000184349,ENSG00000132326,ENSG00000162992,ENSG00000089060,ENSG00000109163,ENSG00000115155,ENSG00000118640,ENSG00000138119,ENSG00000166922,ENSG00000070808,ENSG00000130529,ENSG00000162009,ENSG00000010310,ENSG00000126262,ENSG00000125618,ENSG00000135636,ENSG00000145920,ENSG00000118702,ENSG00000137766,ENSG00000076201,ENSG00000151025,ENSG00000008056,ENSG00000089163
GO:0006754	ATP biosynthetic process	9.445785941245011e-29	9.445785941245011e-29	+1	ENSG00000158828,ENSG00000178127,ENSG00000119421,ENSG00000168653,ENSG00000023228,ENSG00000158864,ENSG00000139180,ENSG00000004779,ENSG00000099795,ENSG00000147684,ENSG00000151366,ENSG00000110717,ENSG00000184983,ENSG00000128609,ENSG00000109390,ENSG00000167792,ENSG00000065518,ENSG00000198888,ENSG00000198786,ENSG00000165264,ENSG00000140990,ENSG00000198695,ENSG00000164258,ENSG00000198840,ENSG00000198886,ENSG00000212907,ENSG00000267855,ENSG00000145494,ENSG00000198899,ENSG00000228253,ENSG00000130414,ENSG00000174886,ENSG00000186951,ENSG00000213619,ENSG00000198763,ENSG00000125356,ENSG00000160194,ENSG00000166136,ENSG00000183648,ENSG00000115286,ENSG00000136521,ENSG00000131495,ENSG00000090266,ENSG00000186010,ENSG00000119013,ENSG00000184752,ENSG00000147123,ENSG00000170906,ENSG00000109819
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	3.880867497891342e-28	3.880867497891342e-28	+1	ENSG00000158828,ENSG00000178127,ENSG00000119421,ENSG00000168653,ENSG00000023228,ENSG00000158864,ENSG00000139180,ENSG00000004779,ENSG00000099795,ENSG00000147684,ENSG00000151366,ENSG00000110717,ENSG00000184983,ENSG00000128609,ENSG00000109390,ENSG00000167792,ENSG00000065518,ENSG00000198888,ENSG00000198786,ENSG00000165264,ENSG00000140990,ENSG00000198695,ENSG00000164258,ENSG00000198840,ENSG00000198886,ENSG00000212907,ENSG00000267855,ENSG00000145494,ENSG00000198899,ENSG00000228253,ENSG00000130414,ENSG00000174886,ENSG00000186951,ENSG00000213619,ENSG00000198763,ENSG00000125356,ENSG00000160194,ENSG00000166136,ENSG00000183648,ENSG00000115286,ENSG00000136521,ENSG00000131495,ENSG00000090266,ENSG00000186010,ENSG00000119013,ENSG00000184752,ENSG00000147123,ENSG00000170906,ENSG00000109819
GO:0009145	purine nucleoside triphosphate biosynthetic process	3.880867497891342e-28	3.880867497891342e-28	+1	ENSG00000158828,ENSG00000178127,ENSG00000119421,ENSG00000168653,ENSG00000023228,ENSG00000158864,ENSG00000139180,ENSG00000004779,ENSG00000099795,ENSG00000147684,ENSG00000151366,ENSG00000110717,ENSG00000184983,ENSG00000128609,ENSG00000109390,ENSG00000167792,ENSG00000065518,ENSG00000198888,ENSG00000198786,ENSG00000165264,ENSG00000140990,ENSG00000198695,ENSG00000164258,ENSG00000198840,ENSG00000198886,ENSG00000212907,ENSG00000267855,ENSG00000145494,ENSG00000198899,ENSG00000228253,ENSG00000130414,ENSG00000174886,ENSG00000186951,ENSG00000213619,ENSG00000198763,ENSG00000125356,ENSG00000160194,ENSG00000166136,ENSG00000183648,ENSG00000115286,ENSG00000136521,ENSG00000131495,ENSG00000090266,ENSG00000186010,ENSG00000119013,ENSG00000184752,ENSG00000147123,ENSG00000170906,ENSG00000109819
GO:0009060	aerobic respiration	7.563113197278257e-28	7.563113197278257e-28	+1	ENSG00000158828,ENSG00000145335,ENSG00000116288,ENSG00000106153,ENSG00000178127,ENSG00000119421,ENSG00000168653,ENSG00000023228,ENSG00000158864,ENSG00000139180,ENSG00000170312,ENSG00000004779,ENSG00000099795,ENSG00000010256,ENSG00000147684,ENSG00000151366,ENSG00000110717,ENSG00000184983,ENSG00000128609,ENSG00000109390,ENSG00000167792,ENSG00000065518,ENSG00000198888,ENSG00000198786,ENSG00000156467,ENSG00000165264,ENSG00000140990,ENSG00000127184,ENSG00000066855,ENSG00000198695,ENSG00000131174,ENSG00000164258,ENSG00000198840,ENSG00000198886,ENSG00000212907,ENSG00000267855,ENSG00000145494,ENSG00000198899,ENSG00000161281,ENSG00000198938,ENSG00000228253,ENSG00000156885,ENSG00000130414,ENSG00000164405,ENSG00000137288,ENSG00000174886,ENSG00000213619,ENSG00000198763,ENSG00000125356,ENSG00000189043,ENSG00000160194,ENSG00000166136,ENSG00000183648,ENSG00000115286,ENSG00000136521,ENSG00000131495,ENSG00000090266,ENSG00000186010,ENSG00000119013,ENSG00000184752,ENSG00000147123,ENSG00000170906,ENSG00000137806,ENSG00000134057,ENSG00000165240,ENSG00000119689,ENSG00000136381,ENSG00000113648,ENSG00000172115,ENSG00000198727,ENSG00000142082,ENSG00000122729,ENSG00000250479,ENSG00000165280,ENSG00000105953,ENSG00000165678,ENSG00000100412,ENSG00000178741,ENSG00000152234,ENSG00000198804,ENSG00000131143,ENSG00000135940,ENSG00000154723,ENSG00000140740,ENSG00000119912,ENSG00000165629,ENSG00000124172,ENSG00000179091,ENSG00000099624,ENSG00000014641,ENSG00000198712,ENSG00000148290,ENSG00000241837,ENSG00000182199,ENSG00000146729,ENSG00000127540,ENSG00000062485,ENSG00000073578,ENSG00000108179,ENSG00000176046,ENSG00000146701,ENSG00000248746,ENSG00000116459,ENSG00000173660,ENSG00000117118,ENSG00000126267,ENSG00000163541
GO:0010257	NADH dehydrogenase complex assembly	1.4428359523255516e-27	1.4428359523255516e-27	+1	ENSG00000119421,ENSG00000168653,ENSG00000023228,ENSG00000158864,ENSG00000139180,ENSG00000004779,ENSG00000099795,ENSG00000147684,ENSG00000151366,ENSG00000110717,ENSG00000184983,ENSG00000128609,ENSG00000109390,ENSG00000065518,ENSG00000198888,ENSG00000164182,ENSG00000198786,ENSG00000165264,ENSG00000140990,ENSG00000198695,ENSG00000164258,ENSG00000198886,ENSG00000130414,ENSG00000174886,ENSG00000213619,ENSG00000198763,ENSG00000125356,ENSG00000166136,ENSG00000183648,ENSG00000115286,ENSG00000136521,ENSG00000131495,ENSG00000090266,ENSG00000186010,ENSG00000119013,ENSG00000147123,ENSG00000170906,ENSG00000178057,ENSG00000123545,ENSG00000137806
GO:0032981	mitochondrial respiratory chain complex I assembly	1.4428359523255516e-27	1.4428359523255516e-27	+1	ENSG00000119421,ENSG00000168653,ENSG00000023228,ENSG00000158864,ENSG00000139180,ENSG00000004779,ENSG00000099795,ENSG00000147684,ENSG00000151366,ENSG00000110717,ENSG00000184983,ENSG00000128609,ENSG00000109390,ENSG00000065518,ENSG00000198888,ENSG00000164182,ENSG00000198786,ENSG00000165264,ENSG00000140990,ENSG00000198695,ENSG00000164258,ENSG00000198886,ENSG00000130414,ENSG00000174886,ENSG00000213619,ENSG00000198763,ENSG00000125356,ENSG00000166136,ENSG00000183648,ENSG00000115286,ENSG00000136521,ENSG00000131495,ENSG00000090266,ENSG00000186010,ENSG00000119013,ENSG00000147123,ENSG00000170906,ENSG00000178057,ENSG00000123545,ENSG00000137806
GO:0015980	energy derivation by oxidation of organic compounds	3.334261516369384e-27	3.334261516369384e-27	+1	ENSG00000158828,ENSG00000145335,ENSG00000116288,ENSG00000106153,ENSG00000188778,ENSG00000178127,ENSG00000119421,ENSG00000168653,ENSG00000023228,ENSG00000158864,ENSG00000082701,ENSG00000139180,ENSG00000170312,ENSG00000004779,ENSG00000099795,ENSG00000010256,ENSG00000147684,ENSG00000151366,ENSG00000110717,ENSG00000184983,ENSG00000128609,ENSG00000109390,ENSG00000167792,ENSG00000065518,ENSG00000198888,ENSG00000112425,ENSG00000198786,ENSG00000156467,ENSG00000165264,ENSG00000140990,ENSG00000127184,ENSG00000066855,ENSG00000198695,ENSG00000131174,ENSG00000156873,ENSG00000164258,ENSG00000198840,ENSG00000198886,ENSG00000212907,ENSG00000267855,ENSG00000152266,ENSG00000145494,ENSG00000198899,ENSG00000161281,ENSG00000198938,ENSG00000228253,ENSG00000156885,ENSG00000130414,ENSG00000164405,ENSG00000173281,ENSG00000137288,ENSG00000142208,ENSG00000174886,ENSG00000106633,ENSG00000118804,ENSG00000171105,ENSG00000162688,ENSG00000213619,ENSG00000198763,ENSG00000125356,ENSG00000189043,ENSG00000160194,ENSG00000166136,ENSG00000183648,ENSG00000115286,ENSG00000136521,ENSG00000131495,ENSG00000090266,ENSG00000186010,ENSG00000119013,ENSG00000184752,ENSG00000115159,ENSG00000147123,ENSG00000170906,ENSG00000137806,ENSG00000109819,ENSG00000134057,ENSG00000187566,ENSG00000165240,ENSG00000105723,ENSG00000119689,ENSG00000185950,ENSG00000136381,ENSG00000017427,ENSG00000113648,ENSG00000007171,ENSG00000174697,ENSG00000169047,ENSG00000167244,ENSG00000172115,ENSG00000198727,ENSG00000142082,ENSG00000126368,ENSG00000131871,ENSG00000122729,ENSG00000111537,ENSG00000250479,ENSG00000113520,ENSG00000165280,ENSG00000105953,ENSG00000165678,ENSG00000100412,ENSG00000254647,ENSG00000178741,ENSG00000132376,ENSG00000087250,ENSG00000152234,ENSG00000119508,ENSG00000198804,ENSG00000131143,ENSG00000127334,ENSG00000135940,ENSG00000154723,ENSG00000140740,ENSG00000119912,ENSG00000132326,ENSG00000165629,ENSG00000124172,ENSG00000179091,ENSG00000099624,ENSG00000014641,ENSG00000171298,ENSG00000198712,ENSG00000148290,ENSG00000215644,ENSG00000241837,ENSG00000182199,ENSG00000146729,ENSG00000127540,ENSG00000105221,ENSG00000062485,ENSG00000073578,ENSG00000154415,ENSG00000108179,ENSG00000176046,ENSG00000146701,ENSG00000248746,ENSG00000116459,ENSG00000106070,ENSG00000173660,ENSG00000117118,ENSG00000126267
GO:0009201	ribonucleoside triphosphate biosynthetic process	1.0725505649183034e-26	1.0725505649183034e-26	+1	ENSG00000158828,ENSG00000178127,ENSG00000119421,ENSG00000168653,ENSG00000023228,ENSG00000158864,ENSG00000139180,ENSG00000004779,ENSG00000099795,ENSG00000147684,ENSG00000151366,ENSG00000110717,ENSG00000184983,ENSG00000128609,ENSG00000109390,ENSG00000167792,ENSG00000065518,ENSG00000198888,ENSG00000198786,ENSG00000165264,ENSG00000140990,ENSG00000198695,ENSG00000164258,ENSG00000198840,ENSG00000198886,ENSG00000212907,ENSG00000267855,ENSG00000145494,ENSG00000198899,ENSG00000228253,ENSG00000130414,ENSG00000174886,ENSG00000186951,ENSG00000213619,ENSG00000198763,ENSG00000125356,ENSG00000160194,ENSG00000166136,ENSG00000183648,ENSG00000115286,ENSG00000136521,ENSG00000131495,ENSG00000090266,ENSG00000186010,ENSG00000119013,ENSG00000184752,ENSG00000147123,ENSG00000170906,ENSG00000109819
GO:2001233	regulation of apoptotic signaling pathway	2.240316713019408e-26	2.240316713019408e-26	+1	ENSG00000188906,ENSG00000185345,ENSG00000158828,ENSG00000116288,ENSG00000100225,ENSG00000082701,ENSG00000012048,ENSG00000115317,ENSG00000153234,ENSG00000141510,ENSG00000196396,ENSG00000106799,ENSG00000137275,ENSG00000135047,ENSG00000173039,ENSG00000010810,ENSG00000103811,ENSG00000151729,ENSG00000070770,ENSG00000169100,ENSG00000233276,ENSG00000100644,ENSG00000117862,ENSG00000129355,ENSG00000142208,ENSG00000071051,ENSG00000077782,ENSG00000158941,ENSG00000011422,ENSG00000176697,ENSG00000103496,ENSG00000213619,ENSG00000186010,ENSG00000072694,ENSG00000083799,ENSG00000197386,ENSG00000168621,ENSG00000198836,ENSG00000144476,ENSG00000136869,ENSG00000291237,ENSG00000142168,ENSG00000186153,ENSG00000232810,ENSG00000116044,ENSG00000112299,ENSG00000106366,ENSG00000087088,ENSG00000017427,ENSG00000165731,ENSG00000105974,ENSG00000125538,ENSG00000006210,ENSG00000096717,ENSG00000095970,ENSG00000100292,ENSG00000130427,ENSG00000100985,ENSG00000120885,ENSG00000090339,ENSG00000019991,ENSG00000171791,ENSG00000131981,ENSG00000164400,ENSG00000196470,ENSG00000143384,ENSG00000135472,ENSG00000087470,ENSG00000101200,ENSG00000115008,ENSG00000128272,ENSG00000131871,ENSG00000164850,ENSG00000108387,ENSG00000100219,ENSG00000107562,ENSG00000162298,ENSG00000139644,ENSG00000168329,ENSG00000113520,ENSG00000185624,ENSG00000051108,ENSG00000136997,ENSG00000084207,ENSG00000135018,ENSG00000171552,ENSG00000175197,ENSG00000166170,ENSG00000170315,ENSG00000026508,ENSG00000105327,ENSG00000180772,ENSG00000153094,ENSG00000172071,ENSG00000135744,ENSG00000106211,ENSG00000197122,ENSG00000139687,ENSG00000163220,ENSG00000163132,ENSG00000163131,ENSG00000165678,ENSG00000254647,ENSG00000214253,ENSG00000239697,ENSG00000204389,ENSG00000006327,ENSG00000165060,ENSG00000143546,ENSG00000137801,ENSG00000182866,ENSG00000123689,ENSG00000005022,ENSG00000149273,ENSG00000114251,ENSG00000168040,ENSG00000019549,ENSG00000119401,ENSG00000158161,ENSG00000109670,ENSG00000074800,ENSG00000164362,ENSG00000026103,ENSG00000169083,ENSG00000135679,ENSG00000240972,ENSG00000019582,ENSG00000004487,ENSG00000143387,ENSG00000125378,ENSG00000126581,ENSG00000164867,ENSG00000104313,ENSG00000131467,ENSG00000103495,ENSG00000204388,ENSG00000171855,ENSG00000157168,ENSG00000166289,ENSG00000101266,ENSG00000162772,ENSG00000154447,ENSG00000158234,ENSG00000124216,ENSG00000108179,ENSG00000196262,ENSG00000176046,ENSG00000118503,ENSG00000171951,ENSG00000140939,ENSG00000107731,ENSG00000188611,ENSG00000015475,ENSG00000115760,ENSG00000176720
GO:0043269	regulation of monoatomic ion transport	1.4920475087656282e-25	1.4920475087656282e-25	+1	ENSG00000145335,ENSG00000176884,ENSG00000168539,ENSG00000149295,ENSG00000151577,ENSG00000183454,ENSG00000069696,ENSG00000273079,ENSG00000105464,ENSG00000161509,ENSG00000116032,ENSG00000184845,ENSG00000150594,ENSG00000183873,ENSG00000185313,ENSG00000168297,ENSG00000163399,ENSG00000198648,ENSG00000120088,ENSG00000137275,ENSG00000169252,ENSG00000178394,ENSG00000102287,ENSG00000120910,ENSG00000010810,ENSG00000145349,ENSG00000105383,ENSG00000101180,ENSG00000203805,ENSG00000196632,ENSG00000221823,ENSG00000198183,ENSG00000148834,ENSG00000157388,ENSG00000151067,ENSG00000198626,ENSG00000115041,ENSG00000067191,ENSG00000171132,ENSG00000126266,ENSG00000077522,ENSG00000107758,ENSG00000113721,ENSG00000168959,ENSG00000160460,ENSG00000189056,ENSG00000171867,ENSG00000198929,ENSG00000080709,ENSG00000184588,ENSG00000189043,ENSG00000104267,ENSG00000177098,ENSG00000113448,ENSG00000053918,ENSG00000197386,ENSG00000177807,ENSG00000177455,ENSG00000070961,ENSG00000069424,ENSG00000151150,ENSG00000187446,ENSG00000069869,ENSG00000085563,ENSG00000089250,ENSG00000166664,ENSG00000088832,ENSG00000153822,ENSG00000196296,ENSG00000187486,ENSG00000105711,ENSG00000182389,ENSG00000052344,ENSG00000180509,ENSG00000099625,ENSG00000196517,ENSG00000109501,ENSG00000010610,ENSG00000105974,ENSG00000145362,ENSG00000006210,ENSG00000169174,ENSG00000062716,ENSG00000091513,ENSG00000175206,ENSG00000089041,ENSG00000095970,ENSG00000146469,ENSG00000157542,ENSG00000130427,ENSG00000100985,ENSG00000239732,ENSG00000010704,ENSG00000138798,ENSG00000102081,ENSG00000171791,ENSG00000131981,ENSG00000105697,ENSG00000215021,ENSG00000152413,ENSG00000169245,ENSG00000108691,ENSG00000110680,ENSG00000220205,ENSG00000075711,ENSG00000155962,ENSG00000213585,ENSG00000069482,ENSG00000121807,ENSG00000164850,ENSG00000111537,ENSG00000107562,ENSG00000139644,ENSG00000165238,ENSG00000271503,ENSG00000135018,ENSG00000186439,ENSG00000181104,ENSG00000171631,ENSG00000172349,ENSG00000078401,ENSG00000121361,ENSG00000167323,ENSG00000187258,ENSG00000173163,ENSG00000154096,ENSG00000136717,ENSG00000134443,ENSG00000168036,ENSG00000163131,ENSG00000134817,ENSG00000144935,ENSG00000063176,ENSG00000204713,ENSG00000049759,ENSG00000166710,ENSG00000135124,ENSG00000132376,ENSG00000116030,ENSG00000001626
GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	1.7913841021599469e-25	1.7913841021599469e-25	+1	ENSG00000158828,ENSG00000116288,ENSG00000149295,ENSG00000151577,ENSG00000102468,ENSG00000167601,ENSG00000198793,ENSG00000051382,ENSG00000106799,ENSG00000145675,ENSG00000143398,ENSG00000149177,ENSG00000105568,ENSG00000134853,ENSG00000115355,ENSG00000105647,ENSG00000011405,ENSG00000162733,ENSG00000168610,ENSG00000141736,ENSG00000173846,ENSG00000096968,ENSG00000133636,ENSG00000113575,ENSG00000142208,ENSG00000125398,ENSG00000204580,ENSG00000077782,ENSG00000198400,ENSG00000169313,ENSG00000182578,ENSG00000113721,ENSG00000171105,ENSG00000186951,ENSG00000152270,ENSG00000177455,ENSG00000179915,ENSG00000069869,ENSG00000127946,ENSG00000232810,ENSG00000068078,ENSG00000174175,ENSG00000148053,ENSG00000017427,ENSG00000165731,ENSG00000112715,ENSG00000130513,ENSG00000259384,ENSG00000173511,ENSG00000006210,ENSG00000108342,ENSG00000034971,ENSG00000096717,ENSG00000112902,ENSG00000095970,ENSG00000171862,ENSG00000115414,ENSG00000019991,ENSG00000138798,ENSG00000100302,ENSG00000138685,ENSG00000174697,ENSG00000169047,ENSG00000092969,ENSG00000146648,ENSG00000167244,ENSG00000133048,ENSG00000164251,ENSG00000090432,ENSG00000164850,ENSG00000100219,ENSG00000168329,ENSG00000164082,ENSG00000271503,ENSG00000167085,ENSG00000181104,ENSG00000175197,ENSG00000150782,ENSG00000128052,ENSG00000078401,ENSG00000103197,ENSG00000135744,ENSG00000140443,ENSG00000197122,ENSG00000136810,ENSG00000158125,ENSG00000163568,ENSG00000131914,ENSG00000181852,ENSG00000254647,ENSG00000143575,ENSG00000138379,ENSG00000135124,ENSG00000185043,ENSG00000132376,ENSG00000137801,ENSG00000147649,ENSG00000075975,ENSG00000184304,ENSG00000169914,ENSG00000115310,ENSG00000000938,ENSG00000137077,ENSG00000154188,ENSG00000030304,ENSG00000107485,ENSG00000145016,ENSG00000102755,ENSG00000196712,ENSG00000120899,ENSG00000110497,ENSG00000113070,ENSG00000081913,ENSG00000163629,ENSG00000277632,ENSG00000204632,ENSG00000111252,ENSG00000126581,ENSG00000106991,ENSG00000122691,ENSG00000103495,ENSG00000150093,ENSG00000124356,ENSG00000133056
