symbol	globalScore	otGeneticsPortal	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
SCN11A	0.5116422443826714	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8416126414268881	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	1	0	0	No data	-0.10335486559699936	-0.2834589605852611	0	No data	No data	0	0.5	0.5
SCN10A	0.5116422443826714	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8416126414268881	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.11809999999999973	0	0.13033965409460313	-0.7917212535510667	0	-1	No data	-0.03246500000000001	No data	No data
SCN4A	0.5116422443826714	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8416126414268881	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.6214599999999997	No data	-0.6547197332777662	-0.8611597120123354	0	No data	No data	-0.264705	0.75	0.5
MTNR1B	0.5105232387115427	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8350604983859629	No data	No data	No data	No data	No data	No data	0.09422927362980127	No data	No data	1	1	0	1	1	0	0	1	0.44457178578870593	-0.17077894484562928	0	-1	No data	0	0.5	1
PTPA	0.5096441905126761	No data	No data	0.6839221473130737	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10895165159377083	No data	No data	No data	0	0	0	1	0	0.8142400000000002	No data	-0.8138153782037925	0	0	No data	No data	No data	-1	-1
SNAP25	0.5092405891985212	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8230369781665329	No data	No data	No data	No data	No data	No data	0.08951765486392405	No data	0.2527168325671509	1	1	0	0	0	0	1	No data	-0.8505938737236924	-0.9175356385787259	0	No data	No data	0	1	0
MTNR1A	0.5076589948377362	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8350604983859629	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.2	1	0.804334236299229	No data	0	No data	No data	0	0.5	1
UQCRC1	0.5070069800293364	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8193144812519462	No data	No data	No data	No data	No data	0.29347004567411844	No data	No data	No data	0	0	0	0	0	0.41666499999999973	No data	-0.43842467180662636	-0.7756387097962943	0	No data	No data	0	0.5	-1
CDC25B	0.5049953710005523	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8306790394310152	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.05172499999999971	0	-0.5934569702021255	0	0	No data	No data	0	-1	-1
AKAP11	0.5030534368197492	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8268950677973637	No data	No data	No data	No data	No data	No data	0.011792747266323877	No data	No data	1	0	0	0	0	0	No data	-0.7565117732861013	-0.2646624353508259	0	No data	No data	0	-1	-1
DDX39B	0.5030392466541774	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8274613634158176	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9766350000000003	No data	-0.866326317982913	No data	-1	-1	No data	-0.74299	-1	-1
TARS2	0.5030392466541774	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8274613634158176	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.20613000000000029	No data	-0.08574703063138156	-0.5716940165100484	0	No data	No data	0	-1	-1
MTMR3	0.5030392466541774	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8274613634158176	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.37395500000000015	No data	-0.8144405084392582	-0.23930631949223818	0	No data	No data	0	0.5	-1
MASTL	0.5030392466541774	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8274613634158176	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.046468014169618765	No data	-1	No data	No data	0	0.5	-1
NR1H2	0.5026349523565199	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8256025903265142	No data	No data	No data	No data	No data	0.023874793379536387	No data	No data	0.5	0	0	1	1	1	0.35869500000000015	1	-0.5317774536361741	-0.8061346575179992	0	-1	No data	-0.048912499999999956	-1	-1
ATP6V1C1	0.5014761923729811	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8248902578108095	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9083750000000002	No data	-0.17909981246092932	-0.08949666429990372	-1	No data	No data	-0.05759249999999998	-1	-1
CDK12	0.5012604633931973	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8245354000200357	No data	No data	No data	No data	No data	No data	No data	No data	0.5	0	0	1	1	0	0.5671149999999997	1	-0.9609293602833924	-0.8124147758918104	-1	No data	-1	0	-1	-1
RIT2	0.5008126482406452	0.8198791747252694	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07839206745623044	No data	No data	No data	0	0	0	0	0	0.5852550000000001	No data	0.45113565326109617	No data	0	No data	No data	-0.14746500000000004	1	0.5
PI4KB	0.499342162977125	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8213799414980975	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.9264699999999998	No data	-0.6973327776620128	No data	0	No data	No data	0	-1	-1
PIKFYVE	0.4990472529180089	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8169432866598113	No data	No data	No data	No data	No data	0.07903100368951074	No data	No data	0.5	0	0	1	1	0	0.67588	1	-0.6401333611168993	-0.9486509476618893	0	No data	No data	0	-1	-1
CDKN2A	0.49903928850318474	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8172794927063161	No data	No data	No data	No data	No data	0.07204486560695719	No data	No data	No data	0	0	0	0	0	No data	No data	0.04928110022921439	-0.7103755733218592	0	No data	-1	-0.23077000000000006	0.5	0
AURKA	0.4985026490371032	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.819999004813659	No data	No data	No data	No data	No data	No data	No data	No data	0.75	0	0	1	1	1	0.09429500000000032	1	-0.6382579704105023	-0.8841320410390285	-1	-1	No data	0	0.5	0
ATP6V1A	0.4980865060822472	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8193144812519462	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9027549999999998	No data	-0.6814961450302146	-0.022060910089015118	-1	No data	No data	0	-1	-1
MTMR6	0.4976720718834108	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8186327684641345	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5088549999999998	No data	-0.18868514273807047	No data	0	No data	No data	0	-1	-1
GABRB1	0.4972696944782662	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6659881887835308	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.9050649999999998	No data	-0.747551573244426	-0.3025500666184963	0	No data	No data	-0.47784750000000004	0.5	0.5
CDKN2B	0.4968762240142257	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8142840051624642	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	0	0	0	0	0	0.13043499999999994	No data	0.8534069597832883	-0.4782711760133934	0	No data	No data	-0.45652250000000016	0.5	0
HTRA2	0.4963497545491664	No data	No data	0.4213772931081361	No data	No data	0.607930797611621	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.30232782938516134	No data	0.5844670378491431	No data	0	0	0	1	0	0.23581000000000002	No data	-0.18847676599291519	-0.8775420394465463	0	No data	No data	0	-1	-1
CSNK1A1	0.49624077041144043	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8162783862259035	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.9406550000000002	No data	-0.8695561575328193	No data	-1	-1	No data	-0.7626100000000001	-1	-1
DRD5	0.49542402986392303	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8117432733554195	No data	No data	No data	No data	No data	No data	0.06383273374922022	No data	No data	1	1	0	1	1	0	0.1404600000000002	No data	0.9659304021671182	-0.8359664465454089	0	No data	No data	0	0.75	0.5
ENSG00000288636	0.49379540573170366	No data	No data	0.8122559470118617	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5	0.5
GBF1	0.48874292314766754	0.22773371715958585	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7470115675219	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.696235	No data	-0.43248593456970197	-0.022060910089015118	-1	No data	No data	0	-1	-1
CHRNA4	0.48788625262464513	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7943947107516601	No data	No data	No data	No data	No data	No data	0.16282256198828818	No data	No data	1	1	0	1	1	0	0.2025500000000001	0	-0.11168993540320904	-0.7268094584579393	0	-1	No data	0	0.5	0.5
NR4A2	0.4877173673146584	No data	No data	0.7732873312115889	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5752012151052787	0.00947895179755717	No data	No data	0	0	1	1	0	0.974915	No data	-0.9556157532819337	-0.7146476309847782	0	-1	No data	0	0.5	-1
KAT8	0.48670329309618937	0.15542795480346996	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7599134970145264	No data	No data	No data	No data	No data	0.0818763541720737	No data	No data	No data	0	0	1	1	1	0.8908299999999997	No data	-0.5224005001041884	-0.86742329956243	-1	No data	No data	0	-1	-1
NDUFB9	0.4859819366441566	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	0.768331365119196	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	1	0	0	0	0	0	0.3296100000000003	No data	0.16774327984996873	-0.5512941723678829	-1	No data	No data	No data	0.5	-1
BST1	0.4848929446469785	0.7868932946563972	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.21437559725149938	No data	No data	No data	1	0	0	0	1	0	No data	0.5052094186288809	0	0	No data	No data	0	0.75	-1
NDUFC2	0.4838016221272574	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	0.7646473441565834	No data	No data	No data	No data	No data	0.034787151196664985	No data	No data	1	0	0	0	0	0	0	No data	-0.1364867680766827	0	0	No data	No data	No data	-1	-1
KIF1A	0.4830274943226986	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.793023723390932	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.86879	No data	-0.9520733486142946	-0.8356944867529054	0	No data	No data	-0.28392000000000017	0.5	0
CHRNB2	0.4829370101257098	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7943947107516601	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	1	0.36255000000000026	No data	-0.1115857470306314	-0.8696237317165048	0	-1	No data	-0.058765	0.75	0.5
NDUFS8	0.4809055198013937	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	0.7599134970145264	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	1	0	0	0	0	0	0.5	No data	-0.21244009168576783	-0.4025761376112691	0	No data	No data	No data	-1	-1
NDUFA6	0.4808644553730954	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	0.7599134970145264	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	1	0	0	0	0	0	0.375	No data	0.7643259012294228	-0.7277052597941727	0	No data	No data	No data	-1	-1
SH3GL2	0.48051736150451974	0.7824963754330366	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15836394136381787	No data	No data	No data	0	0	0	0	0	0.644885	No data	-0.15107314023754947	-0.17669807060708642	0	No data	No data	-0.3394874999999999	0.75	0
NDUFA5	0.47988016711942166	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	0.7581495269560674	No data	No data	No data	No data	No data	0.030396539880581056	0.01159124969806347	No data	1	0	0	0	0	0	0.13793000000000005	No data	0.5175036465930403	No data	0	No data	No data	No data	0.5	-1
WDHD1	0.47674265411643824	0.11389722705096819	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7557311587103316	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.12754499999999994	No data	-0.1370077099395708	-0.7865900856863212	-1	No data	No data	No data	0.5	0
COL4A5	0.47431039163291844	0.7786847513828892	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	1	1	1	0	0	0	0.56239	No data	-0.8981037716190873	-0.8738787586284696	0	No data	No data	-0.01389750000000003	-1	0
SV2A	0.47325621443618315	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7734230702947845	No data	No data	No data	No data	No data	No data	0.1009493328089702	No data	No data	1	0	0	0	0	0	0.9460900000000002	No data	-0.6104396749322776	-0.6569928466796201	0	No data	No data	-0.05997249999999994	0.5	0
CACNA1B	0.472192161421848	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7734230702947845	No data	No data	No data	No data	No data	No data	0.06594360457426057	No data	No data	1	0	0	1	1	0	0.5681899999999999	No data	-0.8395499062304647	-0.8993863846203504	0	No data	No data	-0.09149250000000002	1	0.5
AVPR1A	0.47198350279555734	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7599134970145264	No data	No data	No data	No data	No data	No data	No data	No data	0.3292705182563942	1	1	0	1	1	0	0.13875499999999974	1	0.4441550322983956	-0.8486566476480225	0	-1	No data	0	0.5	0
